LAT,LONGITUDE,AREA,D1,D2,D3,D4,DIS_LAKE,DIS_MAJOR_RIVER,DIS_OCEAN,DIS_RIVER,ELEV_SRTM_PRED,MATTVEG,NEWCOUNTRYID,PREC_NEW
67,-105,4843.538,1811.49,1811.49,1811.49,1706.163,1706164,2500271,1811490,2147768,104,22,124,166.7
67,-104,4751.511,1854.526,1854.526,1854.526,1749.644,1749644,2519518,1854526,2172455,89,22,124,164
67,-103,3865.143,1893.558,1893.558,1893.558,1790.473,1790473,2531479,1893558,2190484,70,22,124,161.8
67,-102,3521.252,1936.653,1936.653,1936.653,1834.886,1834886,2550934,1936653,2215695,64,22,124,160.1
67,-101,3971.701,1982.751,1982.751,1982.751,1881.61,1881610,2579275,1982751,2248965,65,22,124,157.7
67,-100,3719.837,2025.333,2025.333,2025.333,1925.25,1925250,2601099,2025334,2276143,61,22,124,156.1
67,-99,4189.661,2073.516,2073.516,2073.516,1972.669,1972669,2633290,2073516,2313099,44,22,124,154.3
67,-98,3734.368,2031.507,2031.507,2031.507,2010.531,2010531,2656822,2031508,2342032,46,22,124,153.2
67,-97,3947.484,1988.962,1988.962,1988.962,1988.962,2050956,2688636,1988962,2377443,26,22,124,154.9
67,-96,2872.218,1934.563,1934.563,1934.563,1934.563,2054039,2681812,1934564,2414309,45,0,124,160.1
67,-95,4843.538,1893.646,1893.646,1893.646,1893.646,2060495,2661788,1893647,2448327,138,22,124,168.3
67,-94,4843.538,1847.884,1847.884,1847.884,1847.884,2061139,2633755,1847884,2483132,198,22,124,179
67,-93,4843.538,1802.067,1802.067,1802.067,1802.067,2063348,2606671,1802067,2518650,259,22,124,190.9
67,-92,4843.538,1756.197,1756.197,1756.197,1756.197,2067116,2580570,1756197,2527954,263,22,124,201.8
67,-91,4843.538,1710.276,1710.276,1710.276,1710.276,2064705,2555486,1710276,2530730,281,22,124,211.7
68,-122,4645.002,1226.761,1226.761,1226.761,1131.313,1131313,2468950,1226761,2032934,581,22,124,233.2
68,-121,4645.002,1256.246,1256.246,1256.246,1159.497,1159497,2466341,1256246,2033852,628,22,124,228.7
68,-120,4645.002,1287.021,1287.021,1287.021,1189.121,1189121,2465063,1287021,2036280,566,22,124,227
68,-119,4645.002,1318.99,1318.99,1318.99,1220.076,1220076,2465120,1318991,2040211,281,22,124,227.1
68,-118,4408.107,1349.843,1349.843,1349.843,1249.99,1249990,2463728,1349843,2042832,181,22,124,228.8
68,-117,4129.407,1382.369,1382.369,1382.369,1281.666,1281666,2463284,1382369,2046673,152,22,124,231.5
68,-116,4143.342,1419.093,1419.093,1419.093,1317.797,1317797,2471187,1419093,2058746,104,22,124,233.5
68,-115,2043.801,1450.93,1450.93,1450.93,1349.048,1349048,2474106,1450930,2065794,38,0,124,232.7
68,-114,1198.411,1520.378,1520.378,1520.378,1418.343,1418343,2518039,1520378,2115028,47,0,124,228
68,-113,2359.661,1546.185,1546.185,1546.185,1443.72,1443720,2520086,1546185,2120664,106,0,124,220.1
68,-112,2173.861,1584.503,1584.503,1584.503,1481.629,1481629,2530534,1584503,2135732,121,0,124,210.5
68,-111,1969.481,1623.229,1623.229,1623.229,1520.004,1520004,2542352,1623230,2152189,96,0,124,200.5
68,-110,1690.781,1661.103,1661.103,1661.103,1557.551,1557551,2553505,1661103,2168033,113,0,124,190.4
68,-109,1700.071,1694.365,1694.365,1694.365,1590.277,1590277,2545899,1694366,2166810,47,0,124,180.9
68,-108,2229.601,1725.726,1725.726,1725.726,1621.34,1621340,2547046,1725726,2173083,53,0,124,172.2
68,-107,3051.766,1767.357,1767.357,1767.357,1662.794,1662794,2562544,1767357,2193720,78,22,124,164.8
68,-106,2577.976,1800.776,1800.776,1800.776,1696.013,1696013,2568292,1800776,2204565,53,22,124,158.7
68,-105,1551.431,1845.933,1845.933,1845.933,1741.155,1741155,2599540,1845933,2239609,28,0,124,154.9
68,-104,1031.19,1903.542,1903.542,1903.542,1798.796,1798796,2644965,1903542,2289101,40,0,124,153.5
68,-103,654.9453,1950.083,1950.083,1950.083,1845.317,1845317,2677512,1950083,2325515,23,0,124,153.2
68,-102,311.2151,1971.551,1971.551,1971.551,1866.619,1866619,2675326,1971551,2327638,14,0,124,151.1
68,-101,548.1102,2039.891,2039.891,2039.891,1934.923,1934924,2722279,2039891,2380491,14,0,124,147.5
68,-100,292.6351,2080.616,2080.616,2080.616,1985.455,1985455,2754095,2080616,2417142,6,0,124,141.5
68,-99,1871.936,2047.913,2047.913,2047.913,2010.381,2010381,2738331,2047913,2408756,16,0,124,135.3
68,-98,4078.312,2009.853,2009.853,2009.853,2009.853,2046868,2756109,2009853,2430963,33,22,124,130.4
68,-95,1551.431,1867.291,1867.291,1867.291,1867.291,2166723,2741359,1867291,2527521,21,0,124,145.3
68,-94,3846.062,1828.146,1828.146,1828.146,1828.146,2167405,2718447,1828146,2556262,44,22,124,158
68,-93,4645.002,1785.355,1785.355,1785.355,1785.355,2174666,2699011,1785355,2591303,131,22,124,170.6
68,-92,4645.002,1740.279,1740.279,1740.279,1740.279,2178147,2674478,1740279,2625579,210,22,124,183.3
68,-91,3061.056,1701.909,1701.909,1701.909,1701.909,2164053,2646380,1701909,2632835,89,22,124,194.8
69,-122,3364.794,1303.615,1303.615,1303.615,1210.513,1210513,2566889,1303615,2131062,496,22,124,198.2
69,-121,2186.894,1318.846,1318.846,1318.846,1224.113,1224113,2550740,1318846,2118071,398,22,124,193.8
69,-120,1369.031,1340.171,1340.171,1340.171,1243.91,1243910,2538120,1340171,2109101,283,0,124,195.4
69,-119,657.8463,1361.354,1361.354,1361.354,1264.012,1264012,2531653,1361354,2105808,89,0,124,196.4
69,-118,408.9314,1469.141,1469.141,1469.141,1372.112,1372112,2619796,1469141,2198976,78,0,124,198.5
69,-117,2382.47,1479.728,1479.728,1479.728,1381.698,1381698,2604931,1479728,2187022,143,0,124,200.8
69,-116,3267.007,1503.38,1503.38,1503.38,1404.394,1404394,2598975,1503380,2184870,178,22,124,202.8
69,-115,3271.451,1535.989,1535.989,1535.989,1436.277,1436277,2603804,1535989,2193693,206,22,124,203.5
69,-114,4067.09,1564.282,1564.282,1564.282,1463.716,1463716,2599694,1564282,2194060,194,22,124,202.4
69,-113,4444.907,1595.676,1595.676,1595.676,1494.489,1494489,2602910,1595676,2201504,195,22,124,199
69,-112,4444.907,1631.351,1631.351,1631.351,1529.655,1529655,2611546,1631351,2214493,167,22,124,194.1
69,-111,4444.907,1667.706,1667.706,1667.706,1565.559,1565559,2621371,1667706,2228740,133,22,124,187.8
69,-110,4444.907,1704.693,1704.693,1704.693,1602.146,1602146,2632369,1704693,2244219,118,22,124,180.8
69,-109,4444.907,1742.269,1742.269,1742.269,1639.365,1639365,2644526,1742269,2260904,114,22,124,173.7
69,-108,4267.111,1780.788,1780.788,1780.788,1677.596,1677596,2659517,1780788,2280307,98,22,124,166.9
69,-107,2982.532,1828.281,1828.281,1828.281,1724.956,1724956,2688423,1828281,2313375,80,0,124,161
69,-104,4173.768,1936.809,1936.809,1936.809,1832.675,1832675,2721591,1936809,2360864,40,22,124,155.5
69,-103,3164.774,1974.807,1974.807,1974.807,1870.493,1870493,2736632,1974807,2380602,27,22,124,156.3
69,-102,1782.408,2025.731,2025.731,2025.731,1921.447,1921447,2777909,2025732,2425151,17,0,124,156.5
69,-101,293.3639,2054.026,2054.026,2054.026,1949.443,1949443,2773977,2054026,2427055,11,0,124,155.9
69,-100,346.7027,2079.74,2079.74,2079.74,1989.075,1989075,2766333,2079741,2428171,11,0,124,153.7
69,-99,2031.323,2035.03,2035.03,2035.03,2035.03,2037159,2811171,2035030,2475295,22,22,124,151.8
69,-98,3373.684,1998.389,1998.389,1998.389,1998.389,2073943,2837774,1998389,2504849,48,22,124,151.3
69,-97,2071.327,1954.948,1954.948,1954.948,1954.948,2113356,2853311,1954948,2525663,37,0,124,153.1
69,-96,1875.751,1906.518,1906.518,1906.518,1906.518,2169869,2887918,1906518,2591257,41,0,124,157.6
69,-95,2462.479,1858.137,1858.137,1858.137,1858.137,2215023,2854684,1858137,2620219,95,0,124,164.1
69,-93,3747.057,1777.828,1777.828,1777.828,1777.828,2280572,2789357,1777828,2661480,94,22,124,179.8
69,-92,2613.605,1732.501,1732.501,1732.501,1732.501,2261766,2751905,1732501,2685183,127,22,124,188.1
69,-91,986.7693,1695.652,1695.652,1695.652,1695.652,2235066,2732303,1695652,2712296,49,0,124,195.5
70,-132,0,1189.032,1189.032,1189.032,1125.132,1125132,2672653,1189033,2260391,732,0,124,216.3
70,-119,250.3544,1528.329,1528.329,1528.329,1434.73,1434730,2735027,1528329,2309989,125,0,124,173.6
70,-117,2393.219,1547.629,1547.629,1547.629,1451.569,1451569,2701632,1547629,2282600,241,0,124,178.3
70,-116,2779.358,1573.228,1573.228,1573.228,1476.173,1476173,2699648,1573228,2284270,221,22,124,180.9
70,-115,2779.358,1601.486,1601.486,1601.486,1503.58,1503580,2701367,1601486,2289698,229,22,124,183.3
70,-114,2588.41,1634.674,1634.674,1634.674,1536.035,1536035,2708349,1634674,2300588,178,22,124,185
70,-113,3123.065,1668.967,1668.967,1668.967,1569.687,1569687,2717358,1668967,2313529,137,22,124,185.6
70,-112,4077.807,1699.137,1699.137,1699.137,1599.209,1599209,2721653,1699137,2321796,137,22,124,185
70,-111,4243.295,1732.289,1732.289,1732.289,1631.809,1631809,2729912,1732289,2334089,161,22,124,183.2
70,-110,4243.295,1766.945,1766.945,1766.945,1665.976,1665976,2740182,1766945,2348465,156,22,124,180.4
70,-109,4243.295,1802.226,1802.226,1802.226,1700.815,1700815,2751538,1802226,2363972,138,22,124,177.2
70,-108,4243.295,1838.092,1838.092,1838.092,1736.282,1736282,2763966,1838092,2380588,136,22,124,173.8
70,-107,4243.295,1874.503,1874.503,1874.503,1772.334,1772334,2777451,1874503,2398287,133,22,124,171.3
70,-106,4243.295,1911.426,1911.426,1911.426,1808.933,1808933,2791974,1911426,2417042,129,22,124,169.5
70,-105,4115.997,1947.638,1947.638,1947.638,1844.839,1844839,2805920,1947638,2435249,76,22,124,169
70,-104,2698.736,1976.632,1976.632,1976.632,1873.375,1873375,2805454,1976632,2439888,44,22,124,170.1
70,-103,1892.51,2009.621,2009.621,2009.621,1906.045,1906045,2813521,2009621,2452640,29,0,124,171.8
70,-102,848.6591,2042.937,2042.937,2042.937,1939.043,1939043,2820044,2042937,2464212,15,0,124,173.8
70,-101,301.274,2103.922,2103.922,2103.922,2000.255,2000256,2882023,2103922,2528093,8,0,124,176.4
70,-97,1896.753,1933.354,1933.354,1933.354,1933.354,2167645,2972076,1933354,2635719,88,0,124,192.9
70,-96,4222.079,1901.151,1901.151,1901.151,1901.151,2197987,2957855,1901151,2656685,213,22,124,198.1
70,-95,4243.295,1858.323,1858.323,1858.323,1858.323,2238552,2933734,1858323,2685227,364,22,124,202.7
70,-94,4239.052,1815.418,1815.418,1815.418,1815.418,2279383,2910318,1815418,2714467,317,22,124,206
70,-93,2694.492,1775.905,1775.905,1775.905,1775.905,2312979,2876733,1775905,2731446,141,22,124,207.8
70,-92,352.1935,1742.368,1742.368,1742.368,1742.368,2340993,2845581,1742368,2744150,112,0,124,208.3
71,-120,137.3671,1582.395,1582.395,1582.395,1491.802,1491802,2830899,1582395,2402702,3,0,124,162.9
71,-119,1753.451,1592.939,1592.939,1592.939,1501.506,1501506,2825665,1592939,2399346,118,0,124,166.2
71,-118,3058.439,1601.614,1601.614,1601.614,1508.716,1508716,2807028,1601614,2383809,182,22,124,169.7
71,-117,3438.219,1624.717,1624.717,1624.717,1530.724,1530724,2805194,1624717,2385210,225,22,124,173.2
71,-116,3834.159,1650.956,1650.956,1650.956,1555.973,1555973,2806517,1650956,2389920,246,22,124,176.5
71,-115,4040.21,1679.16,1679.16,1679.16,1583.311,1583311,2810723,1679160,2397537,275,22,124,179.6
71,-114,4040.21,1708.557,1708.557,1708.557,1611.908,1611908,2816137,1708558,2406472,275,22,124,182.4
71,-113,4040.21,1738.773,1738.773,1738.773,1641.389,1641389,2822610,1738773,2416538,294,22,124,184.6
71,-112,4040.21,1769.762,1769.762,1769.762,1671.705,1671705,2830134,1769762,2427720,290,22,124,186.1
71,-111,4040.21,1801.479,1801.479,1801.479,1702.806,1702806,2838699,1801479,2440002,299,22,124,186.9
71,-110,4040.21,1833.885,1833.885,1833.885,1734.648,1734648,2848295,1833885,2453365,206,22,124,187
71,-109,3737.194,1864.021,1864.021,1864.021,1764.234,1764234,2855498,1864021,2464360,77,22,124,186.9
71,-108,3349.334,1897.664,1897.664,1897.664,1797.302,1797302,2863532,1897664,2476711,32,22,124,186.8
71,-107,4040.21,1934.839,1934.839,1934.839,1834.187,1834187,2883148,1934840,2499747,74,22,124,186.7
71,-106,4040.21,1969.618,1969.618,1969.618,1868.573,1868573,2896742,1969618,2517234,72,22,124,187
71,-105,1870.617,1993.296,1993.296,1993.296,1891.9,1891900,2902297,1993296,2525989,22,0,124,187.8
71,-101,113.1259,2093.679,2093.679,2093.679,2085.324,2085324,3030600,2093679,2669430,5,0,124,199.1
71,-100,1644.365,2062.616,2062.616,2062.616,2062.616,2102697,3025433,2062617,2668247,12,0,124,204.6
71,-99,2375.644,2028.644,2028.644,2028.644,2028.644,2129095,3033641,2028644,2680054,17,22,124,212.2
71,-98,1422.154,1986.06,1986.06,1986.06,1986.06,2175038,3069474,1986060,2718782,45,0,124,221.5
71,-97,1078.736,1939.417,1939.417,1939.417,1939.417,2198501,3054421,1939417,2710606,91,0,124,232
71,-96,2715.021,1897.273,1897.273,1897.273,1897.273,2236359,3037735,1897273,2734869,144,22,124,242.1
71,-95,3563.465,1860.715,1860.715,1860.715,1860.715,2273003,3023017,1860715,2763630,202,22,124,248.7
71,-94,2274.638,1819.815,1819.815,1819.815,1819.815,2304934,2987354,1819815,2777713,80,22,124,248.8
71,-93,125.2465,1793.144,1793.144,1793.144,1793.144,2323857,2959113,1793144,2782698,15,0,124,242.4
72,-117,3808.844,1709.036,1709.036,1709.036,1617.165,1617165,2914076,1709036,2493211,157,22,124,173.2
72,-116,3835.694,1734.742,1734.742,1734.742,1641.899,1641899,2917510,1734742,2499726,180,22,124,178
72,-115,3517.331,1758.891,1758.891,1758.891,1665.121,1665121,2919424,1758891,2504750,135,22,124,182.5
72,-114,3068.555,1782.933,1782.933,1782.933,1688.119,1688119,2917633,1782933,2506561,139,22,124,186.6
72,-113,3609.388,1813.792,1813.792,1813.792,1718.358,1718358,2929469,1813792,2521409,165,22,124,190.3
72,-112,2481.694,1833.717,1833.717,1833.717,1737.405,1737405,2925572,1833717,2520913,165,0,124,193.3
72,-111,2520.051,1868.168,1868.168,1868.168,1771.147,1771147,2936427,1868168,2535562,202,22,124,195.4
72,-110,3030.198,1897.899,1897.899,1897.899,1800.337,1800337,2946826,1897899,2549166,196,22,124,196.2
72,-109,1112.351,1916.915,1916.915,1916.915,1818.704,1818704,2944761,1916915,2550316,73,0,124,197
72,-108,3356.232,1971.829,1971.829,1971.829,1873.355,1873355,2982228,1971829,2591487,148,22,124,198.3
72,-107,3835.694,1999.593,1999.593,1999.593,1900.589,1900589,2989284,1999593,2602046,164,22,124,199.8
72,-106,2972.663,2025.807,2025.807,2025.807,1926.3,1926300,2995032,2025807,2611278,66,22,124,200.8
72,-105,23.01416,2022.823,2022.823,2022.823,1922.453,1922453,2963828,2022824,2583905,1,0,124,201.7
72,-103,1089.337,2156.235,2156.235,2156.235,2055.979,2055979,3077125,2156235,2703610,30,0,124,204.5
72,-102,2009.904,2152.567,2152.567,2152.567,2070.479,2070479,3069585,2152567,2699770,17,30,124,207.1
72,-101,2692.657,2107.341,2107.341,2107.341,2101.652,2101652,3075556,2107341,2710402,11,30,124,209.2
72,-100,3835.694,2069.754,2069.754,2069.754,2069.754,2137056,3096953,2069754,2734890,58,30,124,212.9
72,-91,3.835694,1679.83,1679.83,1679.83,1679.83,2445002,2986864,1679830,2938172,148.5,0,124,215.9
73,-115,1176.052,1817.032,1817.032,1817.032,1724.679,1724679,2995521,1817033,2579956,104,0,124,190.9
73,-114,10.88937,1830.381,1830.381,1830.381,1737.273,1737273,2992117,1830381,2578836,9,0,124,199.3
73,-113,2,1844.366,1844.366,1844.366,1750.345,1750345,2985289,1844366,2574833,,,124,227.9
73,-111,18.14895,1913.644,1913.644,1913.644,1817.819,1817819,3003046,1913644,2600571,,0,124,216
73,-109,243.1959,1996.613,1996.613,1996.613,1899.637,1899637,3043601,1996613,2648577,84,0,124,216.9
73,-108,1121.605,2013.634,2013.634,2013.634,1916.376,1916376,3050358,2013634,2657106,68,0,124,214.9
73,-107,1778.597,2060.156,2060.156,2060.156,1962.647,1962647,3082390,2060156,2692193,69,0,124,212.9
73,-103,134.3022,2174.58,2174.58,2174.58,2074.689,2074689,3105053,2174580,2730607,20,0,124,207
78,-106,7.742829,2377.677,2377.677,2377.677,2377.677,2410565,3655504,2377677,3254371,145,0,124,124.1
83,-69,1.503808,1865.484,1865.484,1865.484,1865.484,3347891,4042623,1865484,3816606,119.6322,0,124,148.7
7,26,0,1686.109,1686.109,382.2581,382.2581,760360.5,1922358,1686109,382258.1,607.3082,24,140,1331.8
15,24,11.95801,0,0,0,0,,,,,842.6691,30,148,387.7
23,14,0,0,0,0,0,,,,,605.8792,30,148,9.8
-56,-67,317.9656,7.5626,7.5626,7.5626,7.5626,86086.68,2434860,7562.59,2439292,131.6186,0,152,720.2
-55,-68,453.6822,4.3808,4.3808,4.3808,4.3808,41004.57,2429824,4380.79,2432923,233.8055,10,152,651.8
-45,-76,113.4938,4.3383,4.3383,4.3383,4.3383,260404.7,1814721,4338.3,1796856,95.88659,0,152,2294.8
21,120,99,4.438,4.438,4.438,4.438,886124.8,768698,4438.18,454264.3,,,156,3010
25,121,1634,9.469,9.469,9.469,9.469,664207.6,726436,9468.63,276540.9,670.6383,,156,2128.2
22,36,4071.992,17.0171,17.0171,17.0171,17.0171,347811.1,1547152,17017.1,415814.2,224.2202,0,818,50.9
6,159,42.7341,,,,,,,,,,,583,
6,160,85.4682,,,,,,,,,,,583,
6,169,320.5058,,,,,,,,,,,583,
7,152,21.3279,,,,,,,,,,,583,
7,157,21.3279,,,,,,,,,,,583,
7,158,42.6558,,,,,,,,,,,583,
10,139,42.33466,,,,,,,,,,,583,
59,19,0,0,0,0,0,,,,,12.59123,0,246,571.5
-18,42,20.436,,,,,,,,,,,250,
-12,47,21.02509,,,,,,,,,,,250,
62,-47,5811.333,132.8272,132.8272,132.8272,132.8272,1502402,2304263,132827.2,2323387,2339,31,304,1147
62,-46,5811.333,130.7494,130.7494,130.7494,130.7494,1543674,2344345,130749.4,2334785,2501,31,304,1394.8
62,-45,5811.333,146.6905,146.6905,146.6905,146.6905,1585970,2385285,146690.5,2282121,2385,31,304,1745.4
63,-49,5621.235,79.4787,79.4787,79.4787,79.4787,1502116,2306159,79478.67,2323452,1820,31,304,918.7
63,-48,5621.235,124.2239,124.2239,124.2239,124.2239,1538215,2342228,124223.9,2359964,2261,31,304,953
63,-47,5621.235,172.9379,172.9379,172.9379,172.9379,1575559,2379259,172937.9,2393869,2555,31,304,1226.2
63,-46,5621.235,223.0312,223.0312,223.0312,223.0312,1614057,2417203,223031.2,2342554,2713,31,304,1911.4
63,-45,5621.235,250.5942,250.5942,250.5942,250.5942,1653625,2456013,250594.2,2291302,2781,31,304,2358.4
64,-49,5429.363,57.1748,57.1748,57.1748,57.1748,1584863,2388026,57174.76,2404394,1656,31,304,659.1
64,-48,5429.363,106.4268,106.4268,106.4268,106.4268,1618311,2422054,106426.8,2438860,2204,31,304,683.5
64,-47,5429.363,156.3908,156.3908,156.3908,156.3908,1653011,2457036,156390.8,2405415,2459,31,304,795.8
64,-46,5429.363,206.5204,206.5204,206.5204,206.5204,1688880,2492928,206520.4,2355580,2643,31,304,1323.8
64,-45,5429.363,256.7353,256.7353,256.7353,256.7353,1725843,2529687,256735.3,2305843,2756,31,304,1905.1
64,-44,5429.363,306.9921,306.9921,306.9921,306.9921,1763825,2567272,306992.1,2256218,2597,31,304,1919
64,-43,5429.363,357.2685,357.2685,357.2685,357.2685,1802759,2605643,357268.5,2206718,2093,31,304,1717.1
65,-48,5235.761,142.4178,142.4178,142.4178,142.4178,1701955,2504310,142417.8,2470433,2038,31,304,561
65,-47,5235.761,186.9331,186.9331,186.9331,186.9331,1734184,2537338,186933.1,2422044,2297,31,304,568.9
65,-46,5235.761,233.4339,233.4339,233.4339,233.4339,1767582,2571268,233433.9,2373777,2462,31,304,690.1
65,-45,5235.761,280.9318,280.9318,280.9318,280.9318,1802078,2606059,280931.8,2325646,2552,31,304,920.6
65,-44,5235.761,328.7155,328.7155,328.7155,328.7155,1837607,2641674,328715.5,2277664,2435,31,304,1088
65,-43,5235.761,375.025,375.025,375.025,375.025,1874106,2678076,375025,2229694,2095,31,304,1129.7
65,-36,5.235761,559.9474,559.9474,559.9474,559.9474,2041279,2577760,559947.4,1936175,513,0,304,1041.3
66,-48,5040.472,130.2281,130.2281,130.2281,130.2281,1788586,2588766,130228.1,2487861,1839,31,304,455.9
66,-47,5040.472,174.7045,174.7045,174.7045,174.7045,1818584,2619936,174704.5,2440737,2089,31,304,441.2
66,-46,5040.472,220.4552,220.4552,220.4552,220.4552,1849669,2651993,220455.2,2393737,2279,31,304,476.3
66,-45,5040.472,266.8214,266.8214,266.8214,266.8214,1881844,2684900,266821.4,2346875,2428,31,304,617.7
66,-44,5040.472,313.5259,313.5259,313.5259,313.5259,1915050,2718624,313525.9,2300164,2509,31,304,787.9
66,-43,5040.472,360.4325,360.4325,360.4325,360.4325,1949232,2753129,360432.5,2253619,2432,31,304,908.9
66,-42,5040.472,407.4669,407.4669,407.4669,407.4669,1984334,2788384,407466.9,2207258,2193,31,304,969.7
66,-41,5040.472,454.5845,454.5845,454.5845,454.5845,2020305,2799354,454584.5,2161097,1961,31,304,997.9
66,-40,5040.472,501.7571,501.7571,501.7571,501.7571,2057094,2755502,501757.1,2115155,1782,31,304,1009.6
67,-48,4843.538,131.0856,131.0856,131.0856,131.0856,1877773,2675216,131085.6,2508610,1710,31,304,391.6
67,-47,4843.538,174.3501,174.3501,174.3501,174.3501,1905655,2704621,174350.1,2463093,1967,31,304,395.8
67,-46,4843.538,219.1193,219.1193,219.1193,219.1193,1934658,2734893,219119.3,2417733,2164,31,304,399.6
67,-45,4843.538,264.6264,264.6264,264.6264,264.6264,1964714,2766001,264626.4,2372545,2331,31,304,448.5
67,-44,4843.538,310.543,310.543,310.543,310.543,1995733,2797913,310543,2327546,2474,31,304,589.6
67,-43,4843.538,356.7065,356.7065,356.7065,356.7065,2027720,2830597,356706.5,2282751,2571,31,304,751.3
67,-42,4843.538,403.0274,403.0274,403.0274,403.0274,2060627,2864024,403027.4,2238178,2563,31,304,879.1
67,-41,4843.538,449.4524,449.4524,449.4524,449.4524,2094407,2844817,449452.4,2193847,2497,31,304,956.9
67,-40,4843.538,495.9473,495.9473,495.9473,495.9473,2129014,2802787,495947.3,2149777,2468,31,304,1001.7
67,-39,4843.538,542.4894,542.4894,542.4894,542.4894,2164404,2761134,542489.4,2105992,2536,31,304,1027
67,-38,4843.538,589.0624,589.0624,589.0624,589.0624,2186501,2719878,589062.4,2062514,2745,31,304,1043.9
68,-49,4645.002,183.1633,183.1633,183.1633,183.1633,1944474,2736618,183163.3,2578135,1347,31,304,371.5
68,-48,4645.002,205.6365,205.6365,205.6365,205.6365,1969249,2763474,205636.5,2534105,1666,31,304,367.9
68,-47,4645.002,234.8471,234.8471,234.8471,234.8471,1995158,2791204,234847.1,2490250,1895,31,304,364.9
